angle	angular_velocity	angular_acceleration
3.988029813503564114e-01	-1.287198921160507936e+00	-3.275286824435877264e+00
3.241228790485216615e-01	-1.154980506006170637e+00	-3.918217889933639952e+00
3.984798244788600452e-01	-1.127210612655700661e+00	-3.703063077989297902e+00
3.442842244727438161e-01	-1.153966497462652230e+00	-3.591981139020495650e+00
3.608114685533018173e-01	-1.371531739073979406e+00	-3.128330906349684692e+00
3.132117546104103978e-01	-1.273318591950364453e+00	-3.364039084031430704e+00
3.033694330652531579e-01	-1.229777949659420111e+00	-3.979760275602704844e+00
3.493267934180877554e-01	-1.036347404879295109e+00	-3.448131741176279519e+00
2.879620701727220178e-01	-1.335909316461916241e+00	-3.140166195175748687e+00
3.042567005601523045e-01	-1.449588591579932251e+00	-3.097098192532480532e+00
2.387115650965008773e-01	-1.122341456154218653e+00	-2.335334780125216891e+00
3.488937417890536352e-01	-1.239381805528944058e+00	-2.081171756618059199e+00
3.470476629293801629e-01	-1.478153760469502753e+00	-2.739050375160696937e+00
2.636621489129523099e-01	-9.449859781400666847e-01	-2.699361605722767177e+00
4.047551667480842608e-01	-1.464206405834851399e+00	-2.464194290744195825e+00
3.616182158473593145e-01	-1.351028239421827593e+00	-2.357960467014582839e+00
2.205939049440646116e-01	-1.390954966021748618e+00	-2.462368980563481191e+00
2.798536600056502621e-01	-1.357126532909638916e+00	-2.519984447704475272e+00
2.892177492726053512e-01	-1.321666995118945254e+00	-1.557019394441040649e+00
2.972352792347626171e-01	-1.158776893217399850e+00	-2.193626273556813722e+00
2.516483876869506919e-01	-1.387450122221274063e+00	-2.877551339443131795e+00
2.061132015551868368e-01	-1.592091716161154524e+00	-2.332598825683235511e+00
3.439631632650207438e-01	-1.238532142598138153e+00	-2.650271328301035734e+00
2.217553879175358789e-01	-1.451180603251086998e+00	-2.611136152746223793e+00
2.116060743114886178e-01	-1.633371685738385093e+00	-1.358687868128978016e+00
2.056146910193941413e-01	-1.525678227718551661e+00	-1.899897121562076574e+00
2.045722074311577543e-01	-1.357113026966804137e+00	-2.509420316873177903e+00
1.290305352535707772e-01	-1.569891542424519226e+00	-3.272612802128265663e+00
1.959027460242444008e-01	-1.687297782222365816e+00	-2.572422504699515500e+00
2.171051387029113711e-01	-1.510539798361539843e+00	-1.989893622925623884e+00
